@filter|Model,@timeseries|Year,@filter|Measure|Activity,@filter|Measure|Structure,@filter|EnergyType,@filter|Measure|Effect,@filter|Measure|Intensity,@filter|Measure|BaseYear,@filter|Sector,total_structure,lower_level,@filter|Measure|LowerLevelStructure
Multiplicative,1949,0.11564663471227915,1.0270632330307705,primary,0.074696151160237,0.6288803756421381,1985,Electric,1.0270632330307705,Elec Power Sector,
Multiplicative,1950,0.13207185420466788,1.021501392074021,primary,0.07482225661979922,0.5546021697931129,1985,Electric,1.021501392074021,Elec Power Sector,
Multiplicative,1951,0.150696816445295,1.0141335793411865,primary,0.0754173507767865,0.4934828132806274,1985,Electric,1.0141335793411865,Elec Power Sector,
Multiplicative,1952,0.16283808088084997,1.012254666918392,primary,0.0833680699852642,0.5057710702257384,1985,Electric,1.012254666918392,Elec Power Sector,
Multiplicative,1953,0.18324708220945424,1.0042975549626678,primary,0.07515787062064468,0.40838990060688907,1985,Electric,1.0042975549626678,Elec Power Sector,
Multiplicative,1954,0.19648583294264732,1.0005963601307688,primary,0.06441074265404978,0.32761829483990973,1985,Electric,1.0005963601307688,Elec Power Sector,
Multiplicative,1955,0.23051255963848374,0.9930001170770684,primary,0.06594521888936881,0.2880974546038861,1985,Electric,0.9930001170770684,Elec Power Sector,
Multiplicative,1956,0.2536213244179124,0.9917139222817408,primary,0.05980629555256847,0.23777967352859558,1985,Electric,0.9917139222817408,Elec Power Sector,
Multiplicative,1957,0.26618543987008086,0.9930480957569495,primary,0.06445980122464524,0.24385652613699102,1985,Electric,0.9930480957569495,Elec Power Sector,
Multiplicative,1958,0.2701760177112826,0.9980509870157449,primary,0.06702679005312728,0.24857010557330245,1985,Electric,0.9980509870157449,Elec Power Sector,
Multiplicative,1959,0.30126732101688625,0.9877320988783217,primary,0.06395102486760336,0.2149098473708777,1985,Electric,0.9877320988783217,Elec Power Sector,
Multiplicative,1960,0.3206917878739907,0.9874743057256089,primary,0.06755716341869906,0.21333286374883004,1985,Electric,0.9874743057256089,Elec Power Sector,
Multiplicative,1961,0.3368616381429456,0.9875491847258292,primary,0.0730840661625586,0.2196910735129168,1985,Electric,0.9875491847258292,Elec Power Sector,
Multiplicative,1962,0.36142640556881966,0.9901279287531999,primary,0.07951948306524136,0.22220936515036466,1985,Electric,0.9901279287531999,Elec Power Sector,
Multiplicative,1963,0.39110729518406745,0.9837477253575916,primary,0.08318237082899438,0.2161979822084115,1985,Electric,0.9837477253575916,Elec Power Sector,
Multiplicative,1964,0.4199802865279605,0.983380942387714,primary,0.09122169044807511,0.22087543759097747,1985,Electric,0.983380942387714,Elec Power Sector,
Multiplicative,1965,0.4494380682607321,0.9847488044451166,primary,0.10494144471555623,0.2371110104907581,1985,Electric,0.9847488044451166,Elec Power Sector,
Multiplicative,1966,0.4906523252236821,0.9805134373172334,primary,0.11026221015848842,0.22919190921031565,1985,Electric,0.9805134373172334,Elec Power Sector,
Multiplicative,1967,0.5167149300803698,0.9851354064365534,primary,0.12876101368421589,0.25295161032555963,1985,Electric,0.9851354064365534,Elec Power Sector,
Multiplicative,1968,0.5693624683703602,0.9813468277643788,primary,0.1433011382220487,0.25647100958677244,1985,Electric,0.9813468277643788,Elec Power Sector,
Multiplicative,1969,0.6154441220128083,0.9832698871968705,primary,0.16294725209847444,0.26926857612262145,1985,Electric,0.9832698871968705,Elec Power Sector,
Multiplicative,1970,0.6563640633347047,0.9810765745562045,primary,0.1617443865160782,0.2511779525628774,1985,Electric,0.9810765745562045,Elec Power Sector,
Multiplicative,1971,0.6861250281589617,0.9851963593929205,primary,0.17293434095025312,0.255832186868994,1985,Electric,0.9851963593929205,Elec Power Sector,
Multiplicative,1972,0.744869913356455,0.9846410144863733,primary,0.24523961547351597,0.33437382387601383,1985,Electric,0.9846410144863733,Elec Power Sector,
Multiplicative,1973,0.7900456384061505,0.985619166974784,primary,0.2924647580717154,0.37558844345013553,1985,Electric,0.985619166974784,Elec Power Sector,
Multiplicative,1974,0.7788888997464427,0.9921244375108862,primary,0.34501502063164,0.4464741728227056,1985,Electric,0.9921244375108862,Elec Power Sector,
Multiplicative,1975,0.7887505459897411,0.9969040654278659,primary,0.4178460681820723,0.5314021166953662,1985,Electric,0.9969040654278659,Elec Power Sector,
Multiplicative,1976,0.8444568352897239,0.9945132553670462,primary,0.4502895509177749,0.5361716386697899,1985,Electric,0.9945132553670462,Elec Power Sector,
Multiplicative,1977,0.8859525771058784,0.9926420505616018,primary,0.4612247308854712,0.5244564626533779,1985,Electric,0.9926420505616018,Elec Power Sector,
Multiplicative,1978,0.9047274159685564,0.9984603202941701,primary,0.4411955598236084,0.4884077782890598,1985,Electric,0.9984603202941701,Elec Power Sector,
Multiplicative,1979,0.9287006585751865,0.9956900770316793,primary,0.5074985164786582,0.5488262112196,1985,Electric,0.9956900770316793,Elec Power Sector,
Multiplicative,1980,0.9483612666878184,0.9945810377947308,primary,0.583767456616175,0.6189077167503599,1985,Electric,0.9945810377947308,Elec Power Sector,
Multiplicative,1981,0.9505649753586677,0.9948316861733449,primary,0.6266413463104546,0.6626552284621354,1985,Electric,0.9948316861733449,Elec Power Sector,
Multiplicative,1982,0.9119948468265752,0.9992353067372024,primary,0.5862651243148391,0.6433301486641658,1985,Electric,0.9992353067372024,Elec Power Sector,
Multiplicative,1983,0.9359257662821885,1.0002037049947876,primary,0.6887619281331624,0.7357652468512255,1985,Electric,1.0002037049947876,Elec Power Sector,
Multiplicative,1984,0.9794629396765843,0.9999477854161188,primary,0.8495165746680925,0.8673742514640449,1985,Electric,0.9999477854161188,Elec Power Sector,
Multiplicative,1985,1.0,1.0,primary,1.0,1.0,1985,Electric,1.0,Elec Power Sector,
Multiplicative,1986,0.9983898725527114,1.0008365387555016,primary,1.0688374972951062,1.0696664199116155,1985,Electric,1.0008365387555016,Elec Power Sector,
Multiplicative,1987,1.03795241029224,1.000351076974437,primary,1.120373789083825,1.079028844271997,1985,Electric,1.000351076974437,Elec Power Sector,
Multiplicative,1988,1.0896687894361252,1.0005190155183386,primary,1.1193381159528286,1.0266949685206264,1985,Electric,1.0005190155183386,Elec Power Sector,
Multiplicative,1989,1.1400392359734481,1.0005252320410345,primary,2.8960438002784494,2.538968320085209,1985,Electric,1.0005252320410345,Elec Power Sector,
Multiplicative,1990,1.148828786519472,0.9996665479507815,primary,3.3629840126651875,2.9282916828916936,1985,Electric,0.9996665479507815,Elec Power Sector,
Multiplicative,1991,1.1566379464249574,0.9992478165969827,primary,3.6750748327566285,3.1797687904560203,1985,Electric,0.9992478165969827,Elec Power Sector,
Multiplicative,1992,1.1622158272706542,0.9999780090734248,primary,4.238929496337394,3.647362750453687,1985,Electric,0.9999780090734248,Elec Power Sector,
Multiplicative,1993,1.2085858010192387,1.000283534632802,primary,4.38802277666172,3.6296793899092195,1985,Electric,1.000283534632802,Elec Power Sector,
Multiplicative,1994,1.2280463788061815,1.0004362606264172,primary,4.394414472791037,3.576817842209977,1985,Electric,1.0004362606264172,Elec Power Sector,
Multiplicative,1995,1.2587868390888006,0.9992282449438459,primary,4.642149613820908,3.690644705696734,1985,Electric,0.9992282449438459,Elec Power Sector,
Multiplicative,1996,1.2918842308454241,0.9990085285682488,primary,4.590318022447264,3.556722497847016,1985,Electric,0.9990085285682488,Elec Power Sector,
Multiplicative,1997,1.3218312896845599,1.000098015590882,primary,4.593197202179534,3.474533457640052,1985,Electric,1.000098015590882,Elec Power Sector,
Multiplicative,1998,1.3792318056128074,1.0005991278013677,primary,5.215235470954905,3.7789969228465816,1985,Electric,1.0005991278013677,Elec Power Sector,
Multiplicative,1999,1.401204735561845,1.0000146873569005,primary,4.790575002266811,3.4188470255879717,1985,Electric,1.0000146873569005,Elec Power Sector,
Multiplicative,2000,1.4553057220915926,1.0009023081848674,primary,5.17980011775462,3.556043569772545,1985,Electric,1.0009023081848674,Elec Power Sector,
Multiplicative,2001,1.4382824988137652,1.001214619666685,primary,4.002098421536105,2.779178147908231,1985,Electric,1.001214619666685,Elec Power Sector,
Multiplicative,2002,1.4768398945603631,1.0007906031596026,primary,5.5224148152528745,3.7363916332792577,1985,Electric,1.0007906031596026,Elec Power Sector,
Multiplicative,2003,1.488267280469999,1.0010173066445296,primary,5.940867636464828,3.987744790372217,1985,Electric,1.0010173066445296,Elec Power Sector,
Multiplicative,2004,1.5235971202641334,1.001097011768965,primary,5.976424670371712,3.9182770609944866,1985,Electric,1.001097011768965,Elec Power Sector,
Multiplicative,2005,1.566701367200834,1.0016038938526102,primary,6.087800443360251,3.879521662863024,1985,Electric,1.0016038938526102,Elec Power Sector,
Multiplicative,2006,1.5594732912210862,1.0011677374924144,primary,6.969373721167384,4.463843564228508,1985,Electric,1.0011677374924144,Elec Power Sector,
Multiplicative,2007,1.606582540206411,1.001995648523694,primary,7.5399672132828615,4.683824123248801,1985,Electric,1.001995648523694,Elec Power Sector,
Multiplicative,2008,1.5798128537688616,1.0016190128307192,primary,8.856146329530462,5.596758673110875,1985,Electric,1.0016190128307192,Elec Power Sector,
Multiplicative,2009,1.4903899393137023,1.0002826371150662,primary,10.079046526136986,6.760780083545484,1985,Electric,1.0002826371150662,Elec Power Sector,
Multiplicative,2010,1.558122383291166,1.0013274427632768,primary,11.530062333531847,7.390162191010304,1985,Electric,1.0013274427632768,Elec Power Sector,
Multiplicative,2011,1.524930754397793,0.9999691939301191,primary,13.167958425302064,8.635384952969064,1985,Electric,0.9999691939301191,Elec Power Sector,
Multiplicative,2012,1.5011752647967982,1.0010336158732347,primary,14.933699887829011,9.937733765363097,1985,Electric,1.0010336158732347,Elec Power Sector,
Multiplicative,2013,1.4897407322358627,1.000651534278438,primary,18.81925646170206,12.62434640308924,1985,Electric,1.000651534278438,Elec Power Sector,
Multiplicative,2014,1.4946163206900884,1.0007809795642473,primary,19.794893771865222,13.233795292212532,1985,Electric,1.0007809795642473,Elec Power Sector,
Multiplicative,2015,1.4806602963662039,1.0007951585108232,primary,20.951445675657332,14.1388266054578,1985,Electric,1.0007951585108232,Elec Power Sector,
Multiplicative,2016,1.4526422338479352,0.9996327967844352,primary,23.58675244413172,16.24310253911253,1985,Electric,0.9996327967844352,Elec Power Sector,
Multiplicative,2017,1.4053491040088117,0.9978420482048228,primary,26.799622287635234,19.11096650166317,1985,Electric,0.9978420482048228,Elec Power Sector,
Multiplicative,2018,1.4591197107361766,0.9990717315567499,primary,28.784670661071452,19.745751617765393,1985,Electric,0.9990717315567499,Elec Power Sector,
Multiplicative,2019,1.4209205011386075,0.998282194002301,primary,30.570011742451573,21.5512517627882,1985,Electric,0.998282194002301,Elec Power Sector,
Additive,1949,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1950,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1951,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1952,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1953,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1954,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1955,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1956,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1957,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1958,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1959,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1960,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1961,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1962,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1963,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1964,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1965,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1966,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1967,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1968,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1969,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1970,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1971,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1972,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1973,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1974,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1975,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1976,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1977,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1978,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1979,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
Additive,1980,0.0,0.0,primary,0.0,0.0,1985,Electric,0.0,Elec Power Sector,
