@filter|Model,@filter|Measure|Effect,@filter|EnergyType,@timeseries|Year,@filter|Measure|Activity,@filter|Measure|BaseYear,@filter|Measure|Structure,@filter|Measure|Intensity,@filter|Sector,total_structure,lower_level,@filter|Measure|ValueOfShipmentsStructure,@filter|Measure|HouseholdsActivity,@filter|Measure|AverageSizeIntensity,@filter|Measure|AverageSizeStructure,@filter|Measure|ValueOfShipmentsActivity,@filter|Measure|ValueOfShipmentsIntensity,@filter|Measure|HouseholdsStructure,@filter|Measure|TotalFloorspaceActivity,@filter|Measure|HouseholdsIntensity,@filter|Measure|AverageSizeActivity,@filter|Measure|TotalFloorspaceIntensity,@filter|Measure|TotalFloorspaceStructure,@filter|Measure|LowerLevelStructure
Multiplicative,7.149988231584015e-55,total_energy,2038,1.324919145946317,2020,,5.327541990883279e-55,Projections,1.0129524741794251,Industrial,1.0129524741794251,,,,,,,,,,,,
Multiplicative,3.2535928973356027e-56,total_energy,2039,1.340166325813841,2020,,2.393144594106213e-56,Projections,1.0144615019009606,Industrial,1.0144615019009606,,,,,,,,,,,,
Multiplicative,6.553177191724835e-58,total_energy,2040,1.3586631720985634,2020,,4.7499713502677094e-58,Projections,1.0154279592308872,Industrial,1.0154279592308872,,,,,,,,,,,,
Multiplicative,1.791139269131084e-60,total_energy,2041,1.3778853273934721,2020,,1.2788896145002127e-60,Projections,1.016443444839239,Industrial,1.016443444839239,,,,,,,,,,,,
Multiplicative,3.934017067440863e-62,total_energy,2042,1.3964695281867299,2020,,2.7680815393843902e-62,Projections,1.0177143475958723,Industrial,1.0177143475958723,,,,,,,,,,,,
Multiplicative,1.4939752157587112e-64,total_energy,2043,1.4162610446681072,2020,,1.0354428357161307e-64,Projections,1.0187648577109263,Industrial,1.0187648577109263,,,,,,,,,,,,
Multiplicative,1.1717915768380565e-66,total_energy,2044,1.4365948346993738,2020,,7.997611604022298e-67,Projections,1.0198957030084719,Industrial,1.0198957030084719,,,,,,,,,,,,
Multiplicative,4.4620495549441885e-69,total_energy,2045,1.4578642737312417,2020,,2.997800733810642e-69,Projections,1.0209736515242689,Industrial,1.0209736515242689,,,,,,,,,,,,
Multiplicative,1.0319455474400322e-70,total_energy,2046,1.4793818215657129,2020,,6.823660432045828e-71,Projections,1.0222546551199387,Industrial,1.0222546551199387,,,,,,,,,,,,
Multiplicative,1.0914936718408195e-72,total_energy,2047,1.5012803658819474,2020,,7.102692579234833e-73,Projections,1.0236144298618424,Industrial,1.0236144298618424,,,,,,,,,,,,
Multiplicative,1.6986651286246604e-74,total_energy,2048,1.5220588614006478,2020,,1.0889736310220194e-74,Projections,1.0248468246215445,Industrial,1.0248468246215445,,,,,,,,,,,,
Multiplicative,4.716860879834783e-76,total_energy,2049,1.5431608152024283,2020,,2.979102123015021e-76,Projections,1.0260215659981966,Industrial,1.0260215659981966,,,,,,,,,,,,
Multiplicative,1.3761620740233128e-77,total_energy,2050,1.561596675091903,2020,,8.576588577524601e-78,Projections,1.0275101766978236,Industrial,1.0275101766978236,,,,,,,,,,,,
Additive,0.0,total_energy,2019,0.0,2020,,0.0,Projections,0.0,Industrial,0.0,,,,,,,,,,,,
Additive,0.0,total_energy,2020,0.0,2020,,0.0,Projections,0.0,Industrial,0.0,,,,,,,,,,,,
Additive,-34.30493736685537,total_energy,2021,0.02118985871587091,2020,,-18.093421097541693,Projections,-16.23270612802955,Industrial,-16.23270612802955,,,,,,,,,,,,
Additive,-4.182265068376758,total_energy,2022,0.04115422220781024,2020,,-4.352000550730391,Projections,0.12858126014581828,Industrial,0.12858126014581828,,,,,,,,,,,,
Additive,43.237162412006704,total_energy,2023,0.05519262911387755,2020,,-1.6822544816507943,Projections,44.86422426454361,Industrial,44.86422426454361,,,,,,,,,,,,
Additive,61.87254229910637,total_energy,2024,0.07215380483248526,2020,,-0.04670204029619418,Projections,61.84709053457007,Industrial,61.84709053457007,,,,,,,,,,,,
Additive,67.33976763328663,total_energy,2025,0.08949076203404766,2020,,9.816959996460968,Projections,57.43331687479161,Industrial,57.43331687479161,,,,,,,,,,,,
Additive,80.66434785763353,total_energy,2026,0.10672625450098766,2020,,30.555671876915433,Projections,50.001949726217106,Industrial,50.001949726217106,,,,,,,,,,,,
Additive,71.40730094094395,total_energy,2027,0.12137801296003621,2020,,13.446337925670832,Projections,57.839585002313086,Industrial,57.839585002313086,,,,,,,,,,,,
Additive,61.87882077321144,total_energy,2028,0.1369648834788127,2020,,-4.151551084248204,Projections,65.89340697398083,Industrial,65.89340697398083,,,,,,,,,,,,
Additive,52.698672884701196,total_energy,2029,0.152723955649411,2020,,-20.74442688186086,Projections,73.29037581091265,Industrial,73.29037581091265,,,,,,,,,,,,
Additive,55.7580262534255,total_energy,2030,0.16875505444115313,2020,,-30.629413204004898,Projections,86.21868440298925,Industrial,86.21868440298925,,,,,,,,,,,,
Additive,-0.7678576691735657,total_energy,2031,0.18651156011017928,2020,,-89.78850204089676,Projections,88.83413281161302,Industrial,88.83413281161302,,,,,,,,,,,,
Additive,17.63104076752491,total_energy,2032,0.2010661601482991,2020,,-95.31534007594566,Projections,112.74531468332228,Industrial,112.74531468332228,,,,,,,,,,,,
Additive,39.897053681827956,total_energy,2033,0.21510837958724272,2020,,-100.84812859928756,Projections,140.53007390152828,Industrial,140.53007390152828,,,,,,,,,,,,
Additive,54.94293317739329,total_energy,2034,0.23066400482525753,2020,,-107.86559079219612,Projections,162.57785996476417,Industrial,162.57785996476417,,,,,,,,,,,,
Additive,77.64875384426156,total_energy,2035,0.24514446772740559,2020,,-112.74115655291523,Projections,190.14476592944942,Industrial,190.14476592944942,,,,,,,,,,,,
Additive,103.50705358973639,total_energy,2036,0.25776402785920105,2020,,-117.10184788224068,Projections,220.3511374441179,Industrial,220.3511374441179,,,,,,,,,,,,
Additive,134.75145967030957,total_energy,2037,0.2695153538001957,2020,,-121.1109319607887,Projections,255.59287627729813,Industrial,255.59287627729813,,,,,,,,,,,,
Additive,163.30654266324558,total_energy,2038,0.28135143564896437,2020,,-124.96890061517026,Projections,287.9940918427669,Industrial,287.9940918427669,,,,,,,,,,,,
Additive,195.724255565033,total_energy,2039,0.29279373000177833,2020,,-128.0717604832744,Projections,323.5032223183057,Industrial,323.5032223183057,,,,,,,,,,,,
Additive,214.75192236626967,total_energy,2040,0.30650125463206657,2020,,-131.99140481543873,Projections,346.4368259270764,Industrial,346.4368259270764,,,,,,,,,,,,
Additive,233.16493565566526,total_energy,2041,0.32054995243317214,2020,,-137.90870742571448,Projections,370.75309312894666,Industrial,370.75309312894666,,,,,,,,,,,,
Additive,260.0335521423429,total_energy,2042,0.3339472860337967,2020,,-141.74170218291837,Projections,401.4413070392276,Industrial,401.4413070392276,,,,,,,,,,,,
Additive,280.0409850685338,total_energy,2043,0.34802033185966696,2020,,-147.33018624646684,Projections,427.02315098314114,Industrial,427.02315098314114,,,,,,,,,,,,
Additive,302.96742272252277,total_energy,2044,0.362275615148393,2020,,-152.1936091388627,Projections,454.79875624623725,Industrial,454.79875624623725,,,,,,,,,,,,
Additive,324.1068457226589,total_energy,2045,0.3769725385339437,2020,,-157.78001801414834,Projections,481.5098911982734,Industrial,481.5098911982734,,,,,,,,,,,,
Additive,352.37995563980263,total_energy,2046,0.3916243123887633,2020,,-161.56264957454457,Projections,513.5509809019586,Industrial,513.5509809019586,,,,,,,,,,,,
Additive,382.15747165179806,total_energy,2047,0.4063183212729025,2020,,-166.12772704606977,Projections,547.8788803765951,Industrial,547.8788803765951,,,,,,,,,,,,
Additive,409.376536637131,total_energy,2048,0.4200639324109021,2020,,-170.30553818812413,Projections,579.2620108928444,Industrial,579.2620108928444,,,,,,,,,,,,
Additive,435.98255447081976,total_energy,2049,0.4338327903756679,2020,,-173.90430322100184,Projections,609.453024901446,Industrial,609.453024901446,,,,,,,,,,,,
Additive,471.0186333400316,total_energy,2050,0.445708807506842,2020,,-177.4520467504728,Projections,648.0249712829976,Industrial,648.0249712829976,,,,,,,,,,,,
Multiplicative,1.0421684162204379,primary,2019,0.9884696245275758,2020,1.0,1.054325181432385,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,1.0,primary,2020,1.0,2020,1.0,1.0,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9939230900496909,primary,2021,0.9986330176291086,2020,1.0,0.9952836252194027,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9635783950045058,primary,2022,1.0130811703861025,2020,1.0,0.9511364174671905,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9355696945355535,primary,2023,1.0308258419643346,2020,1.0,0.9075923948052548,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9234874095929907,primary,2024,1.0387701304059629,2020,1.0,0.8890199886976742,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8959631727588911,primary,2025,1.0434704814018345,2020,1.0,0.8586377753161001,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.883174187555027,primary,2026,1.0473786723928336,2020,1.0,0.8432233831316555,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8767813569791475,primary,2027,1.050466916428714,2020,1.0,0.8346587058257413,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8758230463248381,primary,2028,1.0546924216689026,2020,1.0,0.8304061244120547,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8728156610611957,primary,2029,1.058476193686096,2020,1.0,0.8245964021369759,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8715742632755773,primary,2030,1.0604222269095351,2020,1.0,0.8219124808574306,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8748357689307567,primary,2031,1.0630781030839795,2020,1.0,0.8229270891695223,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8792747352468814,primary,2032,1.0667256730061192,2020,1.0,0.8242744667136529,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8828385600491198,primary,2033,1.0702487380997834,2020,1.0,0.8248910076891016,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8854943420054122,primary,2034,1.0727918389798579,2020,1.0,0.8254111467211094,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8909432096212719,primary,2035,1.0756139588930398,2020,1.0,0.8283113121162723,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8939688093336942,primary,2036,1.077807966619645,2020,1.0,0.8294323636681495,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8969952230996926,primary,2037,1.0805790355600453,2020,1.0,0.8301060760768837,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8976920190424769,primary,2038,1.082118991753841,2020,1.0,0.8295686757955752,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8988752459162578,primary,2039,1.0829694306575046,2020,1.0,0.8300098049586889,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8993766011628279,primary,2040,1.0893099434993274,2020,1.0,0.8256388427646656,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9002654119930241,primary,2041,1.091358138593736,2020,1.0,0.8249037416379709,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9006200340823881,primary,2042,1.0984558029024396,2020,1.0,0.8198964689363816,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8986630832028218,primary,2043,1.1015760520033906,2020,1.0,0.8157975852583765,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8977291602369153,primary,2044,1.1086107381666057,2020,1.0,0.8097785176802081,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.8964240627589181,primary,2045,1.1172694673937094,2020,1.0,0.8023346998374846,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9002954980564641,primary,2046,1.1198293096462526,2020,1.0,0.8039577909787539,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9045293907090506,primary,2047,1.1218180973427399,2020,1.0,0.8063066488690253,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9106576538724919,primary,2048,1.1297186802835868,2020,1.0,0.8060924102307441,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.916135725660417,primary,2049,1.1330968189496309,2020,1.0,0.8085237822039474,Projections,1.0,Electric Power,,,,,,,,,,,,,
Multiplicative,0.9216575528280916,primary,2050,1.1404814680490247,2020,1.0,0.8081302315282104,Projections,1.0,Electric Power,,,,,,,,,,,,,
Additive,0.0,primary,2019,0.0,2020,0.0,0.0,Projections,0.0,Electric Power,,,,,,,,,,,,,
Additive,0.0,primary,2020,0.0,2020,0.0,0.0,Projections,0.0,Electric Power,,,,,,,,,,,,,
Additive,-0.006095449514582349,primary,2021,-0.0013679175436326976,2020,0.0,-0.0047275319709496515,Projections,0.0,Electric Power,,,,,,,,,,,,,
Additive,-0.037101429617201094,primary,2022,0.012996350769248034,2020,0.0,-0.05009778038644913,Projections,0.0,Electric Power,,,,,,,,,,,,,
Additive,-0.0665996362721948,primary,2023,0.03036026929589184,2020,0.0,-0.09695990556808665,Projections,0.0,Electric Power,,,,,,,,,,,,,
Additive,-0.0795981127947482,primary,2024,0.038037446451932085,2020,0.0,-0.11763555924668029,Projections,0.0,Electric Power,,,,,,,,,,,,,
Additive,-0.10985596868350492,primary,2025,0.042552159067762725,2020,0.0,-0.15240812775126766,Projections,0.0,Electric Power,,,,,,,,,,,,,
Additive,-0.1242328299336929,primary,2026,0.04629054022785739,2020,0.0,-0.17052337016155034,Projections,0.0,Electric Power,,,,,,,,,,,,,
