@filter|Measure|Activity,@filter|Measure|BaseYear,@filter|Model,@filter|Measure|Intensity,@filter|Measure|Effect,@filter|Measure|Structure,@timeseries|Year,@filter|EnergyType,@filter|Sector,total_structure,lower_level,@filter|Measure|FloorspaceSquareFeetStructure,@filter|Measure|OccupiedHousingUnitsStructure,@filter|Measure|HouseholdSizeSquareFeetPerHuStructure,@filter|Measure|WeatherStructure,@filter|Measure|ValueAddedStructure,@filter|Measure|GrossOutputStructure,@filter|Measure|HouseholdSizeSquareFeetPerHuIntensity,@filter|Measure|HouseholdSizeSquareFeetPerHuActivity,@filter|Measure|ValueAddedIntensity,@filter|Measure|GrossOutputActivity,@filter|Measure|FloorspaceSquareFeetActivity,@filter|Measure|OccupiedHousingUnitsActivity,@filter|Measure|LowerLevelStructure,@filter|Measure|FloorspaceSquareFeetIntensity,@filter|Measure|OccupiedHousingUnitsIntensity,@filter|Measure|GrossOutputIntensity,@filter|Measure|ValueAddedActivity
0.5262779693854389,1985,Multiplicative,0.20867318906364948,0.10970032543835724,0.9989093365892181,1967,primary,Economy_wide,0.9989093365892181,Elec Power,,,,,,,,,,,,,,,,,
0.5813153826072586,1985,Multiplicative,0.21504323978772882,0.12483594651418399,0.9986241138306774,1968,primary,Economy_wide,0.9986241138306774,Elec Power,,,,,,,,,,,,,,,,,
0.6274931911569505,1985,Multiplicative,0.22696330108113932,0.14224360015133972,0.998775955215825,1969,primary,Economy_wide,0.998775955215825,Elec Power,,,,,,,,,,,,,,,,,
0.6701997384188677,1985,Multiplicative,0.20922589881857062,0.14002850993113453,0.9986119785662073,1970,primary,Economy_wide,0.9986119785662073,Elec Power,,,,,,,,,,,,,,,,,
0.6986955318444732,1985,Multiplicative,0.2114243132538083,0.1475635142344507,0.9989323892933237,1971,primary,Economy_wide,0.9989323892933237,Elec Power,,,,,,,,,,,,,,,,,
0.7588130913057466,1985,Multiplicative,0.29505945255844723,0.22364705010240074,0.9988926718337148,1972,primary,Economy_wide,0.9988926718337148,Elec Power,,,,,,,,,,,,,,,,,
0.804071310195541,1985,Multiplicative,0.33733320914559184,0.2709591484730619,0.9989647285679776,1973,primary,Economy_wide,0.9989647285679776,Elec Power,,,,,,,,,,,,,,,,,
0.7873748374424222,1985,Multiplicative,0.4060541837258378,0.3195359380251088,0.9994341590673435,1974,primary,Economy_wide,0.9994341590673435,Elec Power,,,,,,,,,,,,,,,,,
0.7930095837268398,1985,Multiplicative,0.4933223768874282,0.3911230944747904,0.9997794575747501,1975,primary,Economy_wide,0.9997794575747501,Elec Power,,,,,,,,,,,,,,,,,
0.8515833761480274,1985,Multiplicative,0.5005156042663101,0.42606424610801163,0.9996093149525392,1976,primary,Economy_wide,0.9996093149525392,Elec Power,,,,,,,,,,,,,,,,,
0.8956379328226591,1985,Multiplicative,0.4900314556369763,0.4386618146929959,0.9994783548147312,1977,primary,Economy_wide,0.9994783548147312,Elec Power,,,,,,,,,,,,,,,,,
0.9083582407935944,1985,Multiplicative,0.4459106951586726,0.4050049640308263,0.9998970721666746,1978,primary,Economy_wide,0.9998970721666746,Elec Power,,,,,,,,,,,,,,,,,
0.9354807712342021,1985,Multiplicative,0.5138209294353729,0.4805236665553408,0.9996963968819008,1979,primary,Economy_wide,0.9996963968819008,Elec Power,,,,,,,,,,,,,,,,,
0.9568420225906389,1985,Multiplicative,0.5901134629704793,0.5644304629845843,0.9996194133566276,1980,primary,Economy_wide,0.9996194133566276,Elec Power,,,,,,,,,,,,,,,,,
0.9586466520342994,1985,Multiplicative,0.63603837658893,0.6095145934448174,0.9996367824507726,1981,primary,Economy_wide,0.9996367824507726,Elec Power,,,,,,,,,,,,,,,,,
0.9131251997617114,1985,Multiplicative,0.6105546581076488,0.5574821458475174,0.9999449370489043,1982,primary,Economy_wide,0.9999449370489043,Elec Power,,,,,,,,,,,,,,,,,
0.9355722723616262,1985,Multiplicative,0.7106656836628631,0.6648882278964586,1.0000137157905067,1983,primary,Economy_wide,1.0000137157905067,Elec Power,,,,,,,,,,,,,,,,,
0.9796280728503045,1985,Multiplicative,0.8548092084405994,0.8373920030359732,0.9999963046315955,1984,primary,Economy_wide,0.9999963046315955,Elec Power,,,,,,,,,,,,,,,,,
1.0,1985,Multiplicative,1.0,1.0,1.0,1985,primary,Economy_wide,1.0,Elec Power,,,,,,,,,,,,,,,,,
0.9949770415314705,1985,Multiplicative,1.0751209456893032,1.0697817042804447,1.0000570676555027,1986,primary,Economy_wide,1.0000570676555027,Elec Power,,,,,,,,,,,,,,,,,
1.036715599929892,1985,Multiplicative,1.086825614440572,1.1267562523799823,1.0000241260182254,1987,primary,Economy_wide,1.0000241260182254,Elec Power,,,,,,,,,,,,,,,,,
1.08755611838288,1985,Multiplicative,1.028742615622276,1.1188553176713252,1.0000357447821702,1988,primary,Economy_wide,1.0000357447821702,Elec Power,,,,,,,,,,,,,,,,,
1.148437677982212,1985,Multiplicative,2.9856892978615024,3.429787964112912,1.0002653578453673,1989,primary,Economy_wide,1.0002653578453673,Elec Power,,,,,,,,,,,,,,,,,
1.164419081329801,1985,Multiplicative,3.417495823321941,3.982000291367305,1.0006541051569715,1990,primary,Economy_wide,1.0006541051569715,Elec Power,,,,,,,,,,,,,,,,,
1.169242898857965,1985,Multiplicative,3.6767987317761315,4.301207006779302,1.0004968978683215,1991,primary,Economy_wide,1.0004968978683215,Elec Power,,,,,,,,,,,,,,,,,
1.1763811109055595,1985,Multiplicative,3.8564843870916503,4.539153507856044,1.000541830598988,1992,primary,Economy_wide,1.000541830598988,Elec Power,,,,,,,,,,,,,,,,,
1.2199835585230885,1985,Multiplicative,4.154055895112808,5.070176360860116,1.0004531416854707,1993,primary,Economy_wide,1.0004531416854707,Elec Power,,,,,,,,,,,,,,,,,
1.2391374298788989,1985,Multiplicative,4.42916556478844,5.4906785923088295,1.0004252207029898,1994,primary,Economy_wide,1.0004252207029898,Elec Power,,,,,,,,,,,,,,,,,
1.2687022501669232,1985,Multiplicative,4.459751621488404,5.659961797375694,1.0003295949212268,1995,primary,Economy_wide,1.0003295949212268,Elec Power,,,,,,,,,,,,,,,,,
1.3018597663588667,1985,Multiplicative,4.360163690619436,5.678121176616964,1.0003170174562064,1996,primary,Economy_wide,1.0003170174562064,Elec Power,,,,,,,,,,,,,,,,,
1.3356072504184326,1985,Multiplicative,4.228418342054944,5.65055008010051,1.0005389785410224,1997,primary,Economy_wide,1.0005389785410224,Elec Power,,,,,,,,,,,,,,,,,
1.3951973855524429,1985,Multiplicative,4.499444637047232,6.281539879516333,1.0006254742405447,1998,primary,Economy_wide,1.0006254742405447,Elec Power,,,,,,,,,,,,,,,,,
1.4131709914664567,1985,Multiplicative,4.05733516889422,5.736086618353486,1.0004147847893214,1999,primary,Economy_wide,1.0004147847893214,Elec Power,,,,,,,,,,,,,,,,,
1.4692357993035354,1985,Multiplicative,4.133634055852472,6.07620271187836,1.0004807244671823,2000,primary,Economy_wide,1.0004807244671823,Elec Power,,,,,,,,,,,,,,,,,
1.4862941088475137,1985,Multiplicative,3.1971547599229586,4.760417509507243,1.001789853063421,2001,primary,Economy_wide,1.001789853063421,Elec Power,,,,,,,,,,,,,,,,,
1.5255437912918164,1985,Multiplicative,4.267469502127732,6.521733346284129,1.0017697954364184,2002,primary,Economy_wide,1.0017697954364184,Elec Power,,,,,,,,,,,,,,,,,
1.547200450384273,1985,Multiplicative,4.545604858399511,7.047620002668873,1.002084202747803,2003,primary,Economy_wide,1.002084202747803,Elec Power,,,,,,,,,,,,,,,,,
1.6036665562024415,1985,Multiplicative,4.324647283525188,6.953245556616743,1.002588692746694,2004,primary,Economy_wide,1.002588692746694,Elec Power,,,,,,,,,,,,,,,,,
1.6443834162012185,1985,Multiplicative,4.281514248627444,7.058022792083676,1.0024958295065072,2005,primary,Economy_wide,1.0024958295065072,Elec Power,,,,,,,,,,,,,,,,,
1.636200956006744,1985,Multiplicative,4.86314668215984,7.976858369913419,1.0024849701542526,2006,primary,Economy_wide,1.0024849701542526,Elec Power,,,,,,,,,,,,,,,,,
1.6853774806811022,1985,Multiplicative,4.989741570086913,8.430469117424575,1.002481811923889,2007,primary,Economy_wide,1.002481811923889,Elec Power,,,,,,,,,,,,,,,,,
1.6501143409685108,1985,Multiplicative,5.97208162426498,9.878384062550186,1.002411714999076,2008,primary,Economy_wide,1.002411714999076,Elec Power,,,,,,,,,,,,,,,,,
1.5668792457169283,1985,Multiplicative,7.1685108752771445,11.26040515457475,1.002511908996652,2009,primary,Economy_wide,1.002511908996652,Elec Power,,,,,,,,,,,,,,,,,
1.6397327894524003,1985,Multiplicative,7.803416727167336,12.827824287206468,1.0025247910407953,2010,primary,Economy_wide,1.0025247910407953,Elec Power,,,,,,,,,,,,,,,,,
1.6016486107497996,1985,Multiplicative,9.111882634677578,14.63054432058544,1.0025017179643907,2011,primary,Economy_wide,1.0025017179643907,Elec Power,,,,,,,,,,,,,,,,,
1.5903225484342745,1985,Multiplicative,10.445589380392608,16.65493550737985,1.0025932793552639,2012,primary,Economy_wide,1.0025932793552639,Elec Power,,,,,,,,,,,,,,,,,
1.5862130373024401,1985,Multiplicative,13.2317149366577,21.04367792493848,1.0026376189171042,2013,primary,Economy_wide,1.0026376189171042,Elec Power,,,,,,,,,,,,,,,,,
1.5948742526428763,1985,Multiplicative,13.654274866147253,21.834492788710246,1.0026469100176534,2014,primary,Economy_wide,1.0026469100176534,Elec Power,,,,,,,,,,,,,,,,,
1.4779056622743447,1985,Multiplicative,15.326960779550829,22.69210634819894,1.0017792944873738,2015,primary,Economy_wide,1.0017792944873738,Elec Power,,,,,,,,,,,,,,,,,
1.4460354162947262,1985,Multiplicative,17.645136474798424,25.559028297436516,1.001706258655212,2016,primary,Economy_wide,1.001706258655212,Elec Power,,,,,,,,,,,,,,,,,
1.3935680183969745,1985,Multiplicative,20.81615690554211,29.05495903657744,1.001593606691393,2017,primary,Economy_wide,1.001593606691393,Elec Power,,,,,,,,,,,,,,,,,
1.4506416830137074,1985,Multiplicative,21.48424605023857,31.218012525122038,1.0016707236093036,2018,primary,Economy_wide,1.0016707236093036,Elec Power,,,,,,,,,,,,,,,,,
1.410289275731121,1985,Multiplicative,23.477086281322368,33.163146921924785,1.0016208019300308,2019,primary,Economy_wide,1.0016208019300308,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1949,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1950,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1951,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1952,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1953,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1954,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1955,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1956,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1957,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1958,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1959,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1960,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1961,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1962,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1963,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1964,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1965,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1966,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1967,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1968,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1969,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1970,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1971,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1972,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1973,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1974,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1975,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1976,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1977,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1978,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1979,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1980,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1981,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1982,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1983,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1984,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
0.0,1985,Additive,0.0,0.0,0.0,1985,primary,Economy_wide,0.0,Elec Power,,,,,,,,,,,,,,,,,
-0.005035615927467364,1985,Additive,5.876934125474741,5.876527843214995,0.00462933366772135,1986,primary,Economy_wide,0.00462933366772135,Elec Power,,,,,,,,,,,,,,,,,
0.03605763891374903,1985,Additive,6.8094234236628,6.847275869430529,0.0017948068539800494,1987,primary,Economy_wide,0.0017948068539800494,Elec Power,,,,,,,,,,,,,,,,,
0.08393308576000165,1985,Additive,1.9727505526632392,2.0595014470083566,0.0028178085851151696,1988,primary,Economy_wide,0.0028178085851151696,Elec Power,,,,,,,,,,,,,,,,,
0.13840247783681572,1985,Additive,174.36786196605271,174.55814215534758,0.051877711458037504,1989,primary,Economy_wide,0.051877711458037504,Elec Power,,,,,,,,,,,,,,,,,
0.1522223200187173,1985,Additive,213.55591522513618,213.87274298746485,0.1646054423099636,1990,primary,Economy_wide,0.1646054423099636,Elec Power,,,,,,,,,,,,,,,,,
0.15635644436014368,1985,Additive,237.30014333340586,237.57012524921808,0.11362547145206486,1991,primary,Economy_wide,0.11362547145206486,Elec Power,,,,,,,,,,,,,,,,,
0.16244287087511658,1985,Additive,253.83802636548182,254.12956735818992,0.129098121832951,1992,primary,Economy_wide,0.129098121832951,Elec Power,,,,,,,,,,,,,,,,,
0.19883738203393525,1985,Additive,281.82258219289815,282.11679503566734,0.09537546073522274,1993,primary,Economy_wide,0.09537546073522274,Elec Power,,,,,,,,,,,,,,,,,
0.21441551649494828,1985,Additive,308.367478726559,308.66568067681874,0.08378643376478315,1994,primary,Economy_wide,0.08378643376478315,Elec Power,,,,,,,,,,,,,,,,,
0.23799452776331798,1985,Additive,311.3767060909928,311.6567062840746,0.042005665318464225,1995,primary,Economy_wide,0.042005665318464225,Elec Power,,,,,,,,,,,,,,,,,
0.2637938316560387,1985,Additive,301.33564074750973,301.63584973308076,0.036415153915008214,1996,primary,Economy_wide,0.036415153915008214,Elec Power,,,,,,,,,,,,,,,,,
0.28938605765785713,1985,Additive,287.7052262950345,288.12959355402694,0.13498120133460034,1997,primary,Economy_wide,0.13498120133460034,Elec Power,,,,,,,,,,,,,,,,,
0.33303590028352514,1985,Additive,316.7483470066405,317.2567295927496,0.17534668582558646,1998,primary,Economy_wide,0.17534668582558646,Elec Power,,,,,,,,,,,,,,,,,
0.345836109449871,1985,Additive,268.0392980718399,268.4612793166489,0.07614513535913855,1999,primary,Economy_wide,0.07614513535913855,Elec Power,,,,,,,,,,,,,,,,,
0.3847424011949229,1985,Additive,276.6672567601212,277.1586443809832,0.10664521966710283,2000,primary,Economy_wide,0.10664521966710283,Elec Power,,,,,,,,,,,,,,,,,
0.3962858465286554,1985,Additive,168.03704069528175,169.0916166894359,0.6582901476254797,2001,primary,Economy_wide,0.6582901476254797,Elec Power,,,,,,,,,,,,,,,,,
0.42235093095189813,1985,Additive,294.74851903142763,295.82038918088267,0.6495192185031395,2002,primary,Economy_wide,0.6495192185031395,Elec Power,,,,,,,,,,,,,,,,,
0.4364471368132006,1985,Additive,328.32981617003406,329.58272652039125,0.8164632135439713,2003,primary,Economy_wide,0.8164632135439713,Elec Power,,,,,,,,,,,,,,,,,
0.47229260516691907,1985,Additive,300.97138939284974,302.53654856169925,1.0928665636825656,2004,primary,Economy_wide,1.0928665636825656,Elec Power,,,,,,,,,,,,,,,,,
0.497365490975662,1985,Additive,295.4638620521747,297.0032036328509,1.0419760897005188,2005,primary,Economy_wide,1.0419760897005188,Elec Power,,,,,,,,,,,,,,,,,
0.4923770643820622,1985,Additive,370.47216330377836,372.0001510746318,1.0356107064713445,2006,primary,Economy_wide,1.0356107064713445,Elec Power,,,,,,,,,,,,,,,,,
0.5219895628577511,1985,Additive,387.003109699904,388.55868848436916,1.033589221607415,2007,primary,Economy_wide,1.033589221607415,Elec Power,,,,,,,,,,,,,,,,,
0.5008445830681978,1985,Additive,515.7634849661147,517.2478662165929,0.9835366674099162,2008,primary,Economy_wide,0.9835366674099162,Elec Power,,,,,,,,,,,,,,,,,
0.44908589959850276,1985,Additive,666.9175808126924,668.4329839639377,1.0663172516464958,2009,primary,Economy_wide,1.0663172516464958,Elec Power,,,,,,,,,,,,,,,,,
0.4945332953003098,1985,Additive,746.9685559570578,748.5415064536447,1.0784172012864248,2010,primary,Economy_wide,1.0784172012864248,Elec Power,,,,,,,,,,,,,,,,,
0.47103348048548316,1985,Additive,913.6488035337516,915.1735226205642,1.0536856063269635,2011,primary,Economy_wide,1.0536856063269635,Elec Power,,,,,,,,,,,,,,,,,
0.46393685630918785,1985,Additive,1081.0045555507431,1082.6342786777107,1.1657862706583186,2012,primary,Economy_wide,1.1657862706583186,Elec Power,,,,,,,,,,,,,,,,,
0.46134943783797017,1985,Additive,1428.9570739397336,1430.6494773531401,1.2310539755684182,2013,primary,Economy_wide,1.2310539755684182,Elec Power,,,,,,,,,,,,,,,,,
0.4667948946604764,1985,Additive,1481.8100721396297,1483.5234257129766,1.2465586786862621,2014,primary,Economy_wide,1.2465586786862621,Elec Power,,,,,,,,,,,,,,,,,
0.3906259925283946,1985,Additive,1683.5622506573309,1683.6914754130212,-0.2614012368382683,2015,primary,Economy_wide,-0.2614012368382683,Elec Power,,,,,,,,,,,,,,,,,
0.36882561603326375,1985,Additive,1949.7548633394683,1949.724481215569,-0.39920773993260017,2016,primary,Economy_wide,-0.39920773993260017,Elec Power,,,,,,,,,,,,,,,,,
0.3318673779413005,1985,Additive,2303.2270051918763,2302.919102962865,-0.639769606952783,2017,primary,Economy_wide,-0.639769606952783,Elec Power,,,,,,,,,,,,,,,,,
0.3720059985499863,1985,Additive,2377.862504688085,2377.7766469703065,-0.45786371632883904,2018,primary,Economy_wide,-0.45786371632883904,Elec Power,,,,,,,,,,,,,,,,,
0.34379484344061684,1985,Additive,2601.7490298728903,2601.509165455074,-0.5836592612570488,2019,primary,Economy_wide,-0.5836592612570488,Elec Power,,,,,,,,,,,,,,,,,
0.6419488727903405,1985,Multiplicative,inf,inf,,1970,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.659840428941025,1985,Multiplicative,inf,inf,,1971,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.6807139111168238,1985,Multiplicative,inf,inf,,1972,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.7008442580622711,1985,Multiplicative,inf,inf,,1973,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.7164868930130874,1985,Multiplicative,,0.7164868930130874,,1974,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.7338013603309094,1985,Multiplicative,,0.7338013603309094,,1975,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.7492529341968949,1985,Multiplicative,,0.7492529341968949,,1976,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.762591407242065,1985,Multiplicative,,0.762591407242065,,1977,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.7819474108195835,1985,Multiplicative,,0.7819474108195835,,1978,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.7962096579538561,1985,Multiplicative,,0.7962096579538561,,1979,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.8117700036740833,1985,Multiplicative,,0.8117700036740833,,1980,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.8437975758904831,1985,Multiplicative,,0.8437975758904831,,1981,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.8506930893961646,1985,Multiplicative,,0.8506930893961646,,1982,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.8594768932456239,1985,Multiplicative,,0.8594768932456239,,1983,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.8715691382938803,1985,Multiplicative,,0.8715691382938803,,1984,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
1.0,1985,Multiplicative,,1.0,,1985,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.9801965154507399,1985,Multiplicative,,0.9801965154507399,,1986,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
0.964613340203732,1985,Multiplicative,,0.964613340203732,,1987,elec,Economy_wide,1.0,Residential,1.0,1.0,1.0,,,,,,,,,,,,,,
