NAICS,fuel,1985,1988,1991,1994,1998,2002,2006,2010,2014
311,Coal,1.74,1.54,1.433,1.46,1.43,1.46,1.93,2.41,2.56
312,Coal,2.26,2.04,2.097,2,1.71,2.32,3.19,4.29,4.47
313,Coal,2.29,1.94,1.952,1.88,2.06,2.28,3.63,4.67,4.53
314,Coal,2.29,1.94,1.952,1.88,2,2,3.5,3.65,5.61
315,Coal,2.46,2.28,2.4,2.4,2,2.5,3.5,3.5,5
316,Coal,1.87,1.96,1.775,1.75,1.56,1.87,2.97,3.85,5
321,Coal,3,2.5,2.5,2.5,2,2,2.2,5.81,4.6
322,Coal,1.98,1.78,1.87,1.83,1.75,1.97,2.87,3.61,3.99
323,Coal,1.9525,1.925,1.716,2.057,2,2.057,3.267,4.235,5
324,Coal,1.82,2.03,2.01,1.22,2,2,3.73,4.79,4.48
325,Coal,1.86,1.63,1.681,1.65,1.66,1.99,2.7,3.28,2.76
326,Coal,2.11,2.26,2.154,2.28,2.5,2,3,6.1,7.09
327,Coal,1.87,1.53,1.583,1.66,1.6,1.75,2.57,3.07,3.48
331,Coal,2.46,1.78,1.878,1.81,1.42,1.95,3.56,4.79,4.82
332,Coal,2.29,1.94,1.993,2.08,2.61,5.03,4,4.85,9.44
333,Coal,1.83,1.58,1.544,1.65,1.57,1.49,2.67,3.5,3.5
334,Coal,1.435,1.176,2,1.491,2,3.11,4,5,5
335,Coal,2.05,1.68,2,2.13,2,2.5,3.5,5,5
336,Coal,2.33,2.05,2.06,1.87,1.79,2.26,3.09,5.06,5.44
337,Coal,2.46,2.18,1.983,2.27,2,2.6,1.87,2.64,3.8
339,Coal,2.26,1.82,2,2,2,2,3,3.63,5
311,Gas,4.21,2.91,2.697,2.85,2.95,4.38,7.54,5.85,5.48
312,Gas,4.61,3.46,2.554,3.37,3.22,4.39,9.24,6.48,5.35
313,Gas,4.54,3.4,3.317,3.46,3.33,4.61,8.78,6.95,6.55
314,Gas,4.54,3.4,3.317,3.46,3.5,4.46,8.9,6.77,6.76
315,Gas,5.17,4.18,3.741,4.01,3.81,5.2,9.08,8.62,7.28
316,Gas,4.75,3.5,2.863,3.57,3.64,4.57,10.25,7.57,6.79
