Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,Occupied Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,National,National,National,National,National,National,National,National,National,National,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,<1940,1940-49,1950-59,1960-1969,1970-1979,1980-1989,1990-1999,2000 & later,All Vintages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,Average Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985," SF,MH","1,921","1,599","1,725","1,800","1,762","1,867","2,008",,"1,799",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, SF-detach,"1,923","1,610","1,730","1,806","1,764","1,875","2,036",,"1,805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, SF-attach,"1,882","1,755","1,654","1,647","1,644","2,010","2,272",,"1,819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, Multi-Fam,"1,959","1,661","1,735","1,794","1,807","2,048","2,123",,"1,886",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, Man. Home,"1,900","1,505","1,663","1,736","1,736","1,760","1,789",,"1,733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,   All Units,"1,928","1,618","1,724","1,792","1,767","1,950","2,071",,"1,822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,Number of Units ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985," SF,MH","14,219","5,222","8,019","9,152","14,111","6,807","2,037",,"59,816",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, SF-detach,"13,168","4,757","7,392","8,395","12,901","6,412","1,841","54,867","55,077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, SF-attach,793,295,486,586,803,860,265,"4,086","4,102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, Multi-Fam,"5,219","1,867","2,621","3,215","4,554","5,469","1,468","24,413","24,493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, Man. Home,"1,058",467,627,757,"1,210",399,196,"4,714","4,754",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,   All Units,"20,238","7,386","11,126","12,952","19,468","13,140","3,770",,"88,425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,Number of Observations (with size information),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985," SF,MH","2,823","1,326","2,461","2,437","3,167","1,438",586,,"14,238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, SF-detach,"2,613","1,206","2,288","2,260","2,911","1,344",531,,"13,153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, SF-attach,152,70,129,142,193,186,85,,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, Multi-Fam,922,414,725,745,956,"1,117",408,,"5,287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985, Man. Home,210,120,173,177,256,94,55,,"1,085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,   All Units,"4,365","2,005","3,653","3,715","4,823","3,105","1,201",,"22,867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Occupied Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,National,National,National,National,National,National,National,National,National,National,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,<1940,1940-49,1950-59,1960-1969,1970-1979,1980-1989,1990-1999,2000 & later,All Vintages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Average Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987," SF,MH","1,922","1,625","1,731","1,796","1,783","1,873","1,970",,"1,807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987, SF-detach,"1,927","1,633","1,732","1,804","1,789","1,887","1,992",,"1,815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987, SF-attach,"1,816","1,699","1,702","1,803","1,829","1,959","1,945",,"1,837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987, Multi-Fam,"1,913","1,527","1,776","1,759","1,803","2,038","2,260",,"1,892",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987, Man. Home,"1,878","1,564","1,724","1,712","1,735","1,677","1,752",,"1,736",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,   All Units,"1,917","1,609","1,739","1,788","1,789","1,946","2,084",,"1,830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Number of Units ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987," SF,MH","14,583","5,440","8,255","9,636","14,031","7,427","2,190",,"61,789",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987, SF-detach,"13,381","4,908","7,560","8,830","12,632","7,015","2,021",,"56,558",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987, SF-attach,930,365,541,609,910,"1,146",299,,"4,820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987, Multi-Fam,"5,114","1,694","2,536","2,902","4,129","6,060","1,680",,"24,242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987, Man. Home,"1,209",534,694,811,"1,405",425,172,,"5,267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,   All Units,"20,634","7,501","11,332","13,152","19,076","14,646","4,172",,"90,887",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Number of Observations (with size information),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987," SF,MH","3,032","1,395","2,524","2,584","3,387","1,578",637,,"15,137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987, SF-detach,"2,733","1,233","2,288","2,355","3,004","1,467",577,,"13,657",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
