Year,NAICS, Electricity, Coal, Distillate, Residual, Gas,Gasoline,Other , Total Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Year,NAICS, Electricity, Coal, Distillate, Residual, Gas,Gasoline,Other , Total Fuel
1987,212291,0.724336892,0,0.30989,0,0.7196,0.08755,0.127022867,1.525737478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212299,0.724364188,#VALUE!,9847.273175,0,580.5724328,15.91533929,1.373528508,1.904194585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212311,0.724405132,0,0.22368,0.0169749,0,0.025014286,0,0.673028604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212312,0.724408544,6.622135509,14.50192,0.9411639,1.542,1.038092857,0.127022867,34.87367567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212313,0.724411956,0,3.4897575,0.178776911,0,0.500285714,0,5.00724205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212319,0.724432428,1.545164952,2.29272,0.463715884,0.2056,0.237635714,0.165129727,10.7126537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212321,0.724439252,0,7.2696,0.8242257,0.2056,0.712907143,0.330259454,25.82357221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212322,0.724442664,0,0.8789925,0.746271627,5.654,0.08755,0.1905343,9.952757974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212324,0.724449488,0,0.34018,0,15.6256,0,0.025404573,16.14920023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212325,0.7244529,4.65444654,2.66552,0,5.2428,0.075042857,0.1905343,15.58712729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212391,0.724678092,36.1823448,2.585135,0,31.354,0.212621429,1.587785836,72.06698838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212392,0.724681504,0,1.147525,0.9229316,3.9064,0.475271429,0,6.480180759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212393,0.724684916,0,0.37979,0,18.9152,0.025014286,0,20.71064727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,212399,0.724705388,0,1.67294,0.8405719,4.091020408,0.43775,0,10.08267725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,228.1197514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,213111,0.727134732,0,16.3490275,1.5698639,0.4112,2.238778571,0.254045734,29.01703416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,213112,0,0,9.314175,0,4.3176,8.204685714,0.914564641,37.95945323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,213113,0,0,0.9197675,0,0.1028,0.737921429,0,5.215654115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,213114,0,0,8.3944075,0,4.2148,7.466764286,0.914564641,32.74379912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,213115,0.727141556,0,1.98283,0,0,0.137578571,0,3.499703467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,0.727144968,0,1.513335,0.0264054,0,0.362707143,0.025404573,2.263130745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,0.72714838,0,0.7764725,0,0.1028,0.150085714,0.22864116,2.318313133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,211111,0.720310732,0,17.1307425,1.0983389,186.4792,4.327471429,11.97924032,283.6440574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,211112,0.720314144,0,0.126985,0,82.5484,0.075042857,0.696926166,88.17860018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212111,0.723722732,1.2507426,46.862125,6.1323398,0.3084,2.326328571,0.223542355,79.84739573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212112,0.723726144,0.46471994,6.8729175,1.420862,0.514,0.925528571,0.039448651,12.57950729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212113,0.723729556,0,0.4444475,0,0,0.150085714,0,1.171580158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212210,0.72406052,2.401053025,3.90042,0,30.5316,0.137578571,0.591729764,37.56238136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212221,0.724098052,0,13.747,1.7572165,0.851357746,0.662878571,1.459600083,20.12983499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212222,,,,,,,,0.652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212231,,,,,,,,3.485610288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212234,0.724142408,0,8.745655,0,2.4672,0,0,14.58621392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212291,0.724336892,0,0.139166398,0,0.514,0.062535714,0.026299101,1.25569436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212299,0.724364188,16701.43766,0,0.843496478,85.6324,0.330688857,0.436309524,1.817966906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212311,0.724405132,0,0.071065,0.025148,0,0.025014286,0,0.471439444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212312,0.724408544,1.628247,12.4858875,1.269974,3.2896,1.550885714,0.118345953,31.86479814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212313,0.724411956,0,3.45306,0.2646827,0,0.250142857,0,5.084476468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212319,0.724432428,2.633412995,1.893125,0.3696756,0.354732394,0.137578571,0.170944154,10.61621951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212321,0.724439252,0,6.63351,1.1366896,0.7196,0.637864286,0.276140556,23.54624472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212322,0.724442664,0,0.7508425,0.2313616,6.0652,0.050028571,0.236691905,9.004271758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212324,0.724449488,0,0.5947325,0,16.5508,0.075042857,0.039448651,17.46747622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212325,0.7244529,4.136323268,1.5092575,0,8.738,0.08755,0.065747752,17.80114765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212391,0.724678092,27.5681922,2.100386206,0.18861,28.5784,0.1751,1.183459527,59.96369656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212392,0.724681504,0,1.073612953,1.240406192,2.1588,0.3502,0,5.146350037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212393,0.724684916,0,0.1893125,0.2596531,25.2888,0.037521429,0,26.15196137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,212399,0.724705388,0,0.7834625,0.9059567,3.655915493,0.300171429,0,8.740504401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,213111,0.727134732,0,21.7651125,2.4783354,0.514,1.5759,0.262991006,36.42210256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,213112,0,0,9.899005,1.2548852,1.7476,4.352485714,0.486533361,37.93492027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,213113,0,0,1.0292775,0,0,0.450257143,0,5.351896918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,213114,0,0,8.8697275,1.2548852,1.7476,3.902228571,0.486533361,32.58302335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,213115,0.727141556,0,1.40266,0,0,0.187607143,0,3.783739064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,0.727144968,0,1.35606,0.033122563,0,0.462764286,0.039448651,2.491106268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,0.72714838,0,0.87608,0,0.07196,0.050028571,0.039448651,2.037980258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,211111,100.9186893,0,11.753685,4.0771195,174.4516,12.28201429,4.008784358,272.1627239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,211112,10.98974492,0,0.2778525,0,62.194,0.237635714,0.208048595,72.34676405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212111,14.34362832,0.653373,43.22383,4.5341844,0.7196,3.6771,0,71.86557059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212112,24.09322043,0.841801948,3.8206175,0.9103576,0.514,0.500285714,0.322475323,8.955183515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212113,0.306786568,0,0.60114,0.2194163,0,0.037521429,0,1.143031435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212210,21.26888625,1.86678,5.3048275,0,35.2604,0.1751,0.555489749,45.09954848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212221,15.2850503,0,18.2351625,0,0,1.638435714,2.331288535,27.8703482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212222,,,,,,,,0.786043353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212231,,,,,,,,3.649656093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212234,26.54238474,0,17.8122675,0,1.8504,0.387721429,0.037136674,20.34292256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212291,0.33794154,0,0.0087375,0,0.3084,0.012507143,0.01404328,0.536048395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212299,2.79514452,0,0.716475,1.0763344,0.514,0.050028571,0.069280182,2.565337233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212311,0.26045502,0,0.1601875,0.037722,0,0.037521429,0.003328778,0.57654347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212312,10.77137692,0.891906,13.46973,1.5113948,2.3644,1.413307143,0.255691724,30.40427929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212313,2.554687232,0,4.0349775,1.0744483,0.3084,0.237635714,0.624145786,7.383360488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212319,2.464286292,0,2.72843,0.3791061,1.8504,0.187607143,0.018100228,9.420060622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212321,8.615480836,0,8.177135,1.9810337,1.4392,0.712907143,0.02517388,30.07896001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212322,1.911030492,0,0.51027,0.2093571,6.5792,0.062535714,0.128470008,8.451016034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212324,3.796419804,0,0.5825,1.605072705,14.392,0.08755,0.060542141,17.48527607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212325,1.481753124,5.0050446,1.208105,0.4306595,7.196,0.050028571,0.110681853,15.68290352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212391,4.4939452,35.5144524,0,0,25.9056,0.037521429,0,74.13642758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212392,10.0058879,0,1.8354575,0.6827682,0.7196,0.1751,0,3.4129257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212393,,,,,,,,0.804100901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,212399,1.423619468,0,1.0141325,0.3432702,3.7008,0.137578571,0,7.004442494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,213111,0.804273228,0,19.5446225,12.2854267,0.6168,3.251857143,0.250698557,47.454207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,213112,4.599573896,0,8.29946,6.4888127,1.4392,4.702685714,0.931433561,41.66499969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,213113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,213114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,213115,0.42131376,0,0.96928,0.3005186,0,0.112564286,0.208048595,3.370300207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,0.074760332,0,0.6634675,0,0,0.225128571,0,1.195871643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,0.11104354,0,0.742105,0.207471,0,0.08755,0,1.755645833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,211111,91.8734159,0,21.64803,3.100652338,105.2672,6.253571429,4.424327766,210.5100874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,0,0,0.12815,0,82.24,0.075042857,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,211112,9.431153556,0,0.218977392,0,125.0048,0.250142857,0,137.1475448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212111,12.61925129,0.0228162,41.51361,6.1229093,0.643440107,1.475842857,0.274,55.05788031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212112,21.45148966,0.156130975,3.069084256,1.1209721,0.412893808,0.187607143,0,6.56167289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212113,0.166689848,0,0.0721368,0.08776652,0,0.012507143,,0.360363978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212210,24.44443124,1.680102,3.4816025,0,22.7188,0.114721452,,28.54853388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212221,9.187898428,0,11.1531275,0,0,0.866840275,2.383437717,15.84300846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212222,0.476052476,,,,,,,0.532902544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212231,1.533417628,,0.320375,0,,,,2.629794153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212234,21.41751297,0,13.62842569,0,1.415768032,0.300171429,,16.11158341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212291,0.421300112,0,0.014654328,0,0.145990791,0.005920647,0.019067502,0.303546247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212299,2.747338988,0,0.781512165,0.5237071,0.514,0.054569855,0,2.061168033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212311,0.514761616,0,0.258444851,0.060860283,0,0.125071429,0.028601253,0.854294307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212312,12.12919256,0.936625881,14.14509795,1.9389108,2.482950259,1.484169911,0,32.71321413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212313,2.686298308,0,4.383269745,0.3168648,0,0.258148016,1.334725122,8.072826893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212319,2.166753068,0,2.8618225,0.374209285,2.108023985,0.225128571,0,9.034462966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212321,9.154262932,0,6.2251775,1.249344039,0.749134154,0.762935714,0,20.67277744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212322,2.146004696,0,0.78288,0.28308344,5.3456,0,0,7.373297956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212324,3.421147572,0,0.278435,0.80048383,12.55236143,0.037521429,0.052244955,15.01556125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212325,1.47899964,3.7916376,1.193626374,0.266827943,5.096659574,0.182210464,0.095337509,13.99858161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212391,3.914898092,18.30645518,0,0,34.47078578,0.026893611,0,57.63188868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212392,9.161366716,0,1.3473225,0.40724487,0.592205806,0.090329568,0,2.967447892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212393,0.659496405,0,0.327365,0,0.4112,0,0,0.92320625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,212399,1.439796962,0,1.025656733,0.347170998,6.3736,0.139141964,0,9.462683634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
