,@filter|EnergyType,@filter|Measure|Activity,@filter|Measure|BaseYear,@filter|Measure|Effect,@filter|Measure|Intensity,@filter|Measure|LowerLevelStructure,@filter|Measure|Structure,@filter|Model,@filter|Sector,@timeseries|Year
0,deliv,0.019749323723455246,1985,0.03535246202957087,0.8676074696440889,0.9984441481754285,2.066428473894924,Multiplicative,Transportation,1949
1,deliv,0.09163624395192456,1985,0.1640343173369243,0.8676074696440889,0.9984441481754285,2.066428473894924,Multiplicative,Transportation,1950
2,deliv,0.32361319653397513,1985,0.2515090081946297,1.1466502075388822,0.9984441173951961,0.6788480968377147,Multiplicative,Transportation,1951
3,deliv,0.10620102114569689,1985,0.27072992197040235,1.1395973334620444,0.9984441978482516,2.2404349741420018,Multiplicative,Transportation,1952
4,deliv,0.1166892000386691,1985,0.30092077607038187,1.1949687935941415,0.9984441690163103,2.161429933630694,Multiplicative,Transportation,1953
5,deliv,0.11717956460796689,1985,0.3013140528844669,1.1185926410506122,0.9984441994664232,2.3023521510698663,Multiplicative,Transportation,1954
6,deliv,0.3385175777041327,1985,0.3204304412869897,1.0916839134935246,0.9984441213572091,0.8684241019545974,Multiplicative,Transportation,1955
7,deliv,0.13765314954247432,1985,0.3867073818285914,1.2065291402635072,0.998444046406586,2.3320333803310076,Multiplicative,Transportation,1956
8,deliv,0.14208863918245035,1985,0.3909707114115587,1.146581384706896,0.9984442298440609,2.403566661934072,Multiplicative,Transportation,1957
9,deliv,0.14476075898288646,1985,0.4079377963119549,1.1498755324572447,0.9984444006083929,2.4545301739466856,Multiplicative,Transportation,1958
10,deliv,0.15823527432588413,1985,0.45644672607669545,1.1691489739009966,0.9984444390021183,2.471115454406312,Multiplicative,Transportation,1959
11,deliv,0.36056687363594214,1985,0.4534768982636467,1.088847702160776,0.9984445300765865,1.1568532264206928,Multiplicative,Transportation,1960
12,deliv,0.36403574507410885,1985,0.4933690156754004,1.1364484704013988,0.9984445679957183,1.194411936896571,Multiplicative,Transportation,1961
13,deliv,0.5461477099424944,1985,0.4997568239485153,1.0820191383322082,0.998444629729684,0.8470122435391377,Multiplicative,Transportation,1962
14,deliv,0.5720891834058501,1985,0.5537010743071612,1.137481273800462,0.9984446168927625,0.852203658129145,Multiplicative,Transportation,1963
15,deliv,0.5995263586118543,1985,0.569101584869577,1.0907385972452848,0.99844462894266,0.8716393869353629,Multiplicative,Transportation,1964
16,deliv,0.6177091827337641,1985,0.6539683671133018,1.1967584083913438,0.998444500884265,0.886017433647027,Multiplicative,Transportation,1965
17,deliv,0.6526623392036836,1985,0.6994748048901299,1.1716128043448404,0.998444507247352,0.9161687647225057,Multiplicative,Transportation,1966
18,deliv,0.6561461634484488,1985,0.7522588233689731,1.1966696332792386,0.9984444596835556,0.9595519991629372,Multiplicative,Transportation,1967
19,deliv,0.6747018167601101,1985,0.7721356340354434,1.145521602873486,0.9984444429294846,1.0005862443685734,Multiplicative,Transportation,1968
20,deliv,0.6952163302090127,1985,0.8115095383837184,1.1408111540750645,0.9984444635778873,1.0247926267560408,Multiplicative,Transportation,1969
21,deliv,0.7658828485905298,1985,0.8967147605187024,1.227094031338275,0.9984444664489577,0.9556309716108776,Multiplicative,Transportation,1970
