,@timeseries|Year,@filter|Measure|Activity,@filter|Measure|Structure,@filter|Measure|Intensity,@filter|Measure|Effect,@filter|Measure|BaseYear,@filter|Sector,@filter|Model,@filter|EnergyType
29,1978,0.9169506969400014,0.26626200724122745,0.9917151453295733,0.24212639302277272,1985,Electric,Multiplicative,primary
30,1979,0.951486465080887,0.37852033725113354,0.9909309720410806,0.3568907039523776,1985,Electric,Multiplicative,primary
31,1980,0.9769279080393002,0.3206319920910027,0.9944099732758825,0.31148335294524815,1985,Electric,Multiplicative,primary
32,1981,0.9777851915204836,0.2720323339176882,1.0005866130983079,0.2661452204609955,1985,Electric,Multiplicative,primary
33,1982,0.915754130822043,0.2534163087016737,1.0006942508770882,0.23222814425140165,1985,Electric,Multiplicative,primary
34,1983,0.9346984713388562,0.2929144920061946,1.006978602364593,0.27569737661798294,1985,Electric,Multiplicative,primary
35,1984,0.9800123418182961,0.6537266266873395,0.9992850433522047,0.6402021180867999,1985,Electric,Multiplicative,primary
36,1985,1.0,1.0,1.0,1.0,1985,Electric,Multiplicative,primary
37,1986,0.98688072907107,0.8622535116118404,0.9998739149532812,0.8508340832006644,1985,Electric,Multiplicative,primary
38,1987,1.0338106784498007,1.033156292936503,0.9972996985515235,1.0652038485498718,1985,Electric,Multiplicative,primary
39,1988,1.0826259487925611,1.1183000279888895,0.9882229672864805,1.1964421679241364,1985,Electric,Multiplicative,primary
40,1989,1.1318658542693931,8.513164504986923,1.4486326175024948,13.958676541842593,1985,Electric,Multiplicative,primary
41,1990,1.1247193496599035,8.5970198011425,1.449647006921312,14.016976880782059,1985,Electric,Multiplicative,primary
42,1991,1.1258961586884828,8.64486126477181,1.447289753007317,14.086783911443943,1985,Electric,Multiplicative,primary
43,1992,1.1415603072372467,8.670678410054153,1.44847040699413,14.337108281053974,1985,Electric,Multiplicative,primary
44,1993,1.1914582479230809,8.669981740232238,1.4482991637737688,14.960816313643718,1985,Electric,Multiplicative,primary
45,1994,1.2128972683394459,8.672544168012928,1.4489901450846865,15.241789871807113,1985,Electric,Multiplicative,primary
46,1995,1.2256725007180995,8.668116946518834,1.4484551020563852,15.388781815964656,1985,Electric,Multiplicative,primary
47,1996,1.254724072410097,8.668168232658374,1.4484463252004371,15.75353303587388,1985,Electric,Multiplicative,primary
48,1997,1.3006559081350417,8.66818240574877,1.44811046597698,16.326464639052205,1985,Electric,Multiplicative,primary
49,1998,1.365433443166626,8.665903765192647,1.447610699564002,17.12916457290403,1985,Electric,Multiplicative,primary
50,1999,1.3773287808697174,8.667185259714936,1.447173962960575,17.275731378438557,1985,Electric,Multiplicative,primary
51,2000,1.446562063319324,8.6645354410306,1.4466576256802541,18.13210037262991,1985,Electric,Multiplicative,primary
52,2001,1.4360958208198111,8.617447696350965,1.448591872053951,17.927020643040407,1985,Electric,Multiplicative,primary
53,2002,1.4658424430958352,8.620047281365286,1.4512539218768874,18.33750928579923,1985,Electric,Multiplicative,primary
54,2003,1.4811812654420473,8.621719097097378,1.4506853586713244,18.525729019241087,1985,Electric,Multiplicative,primary
55,2004,1.5177735323484125,8.620018242166415,1.4502788597199452,18.97433991506261,1985,Electric,Multiplicative,primary
56,2005,1.5703106291211197,8.620046043408337,1.4504279901881,19.633210731295225,1985,Electric,Multiplicative,primary
57,2006,1.5550749510666473,8.621914061365928,1.4503107327104945,19.445363969246255,1985,Electric,Multiplicative,primary
58,2007,1.6169528061932075,8.621505566367922,1.450043257081308,20.21442607603299,1985,Electric,Multiplicative,primary
59,2008,1.5834331707151543,8.624950008754073,1.4500326814994025,19.803142644731857,1985,Electric,Multiplicative,primary
60,2009,1.4744942773064615,8.631780787115112,1.4495873306898617,18.449639238331084,1985,Electric,Multiplicative,primary
61,2010,1.5563059975574922,8.630705695959797,1.4498751531610623,19.474750659657552,1985,Electric,Multiplicative,primary
62,2011,1.5047646331404292,8.630018089423906,1.4496740078977486,18.825678325238393,1985,Electric,Multiplicative,primary
63,2012,1.4947211234095865,8.634079772499474,1.4497462325291302,18.709760048274045,1985,Electric,Multiplicative,primary
64,2013,1.4784117210301309,8.636936211069743,1.4493795031473742,18.507051114064147,1985,Electric,Multiplicative,primary
65,2014,1.4846780998511664,8.638555102642187,1.4492717250864473,18.58759621345379,1985,Electric,Multiplicative,primary
66,2015,1.4709115073272792,8.638621324488897,1.4492702571694493,18.415366309845226,1985,Electric,Multiplicative,primary
67,2016,1.4297080464713,8.638843291082216,1.4481289391851613,17.88587494333333,1985,Electric,Multiplicative,primary
68,2017,1.3646699881784636,8.642648377444091,1.448348546781343,17.082348307156376,1985,Electric,Multiplicative,primary
69,2018,1.4295683529286105,8.637723484423532,1.4483530472851631,17.884576467199782,1985,Electric,Multiplicative,primary
70,2019,1.3840263846052054,8.633107337817343,1.4481489949615163,17.303133450095373,1985,Electric,Multiplicative,primary
